model_path,split_type,norm,model_id,arel_data_tr,arel_data_un,norm_arel_data_tr,norm_arel_data_un,srel_data_tr,srel_data_un,r_data_tr,r_data_un
linear-california,union,T,58,2.31140360024618,7.87729094502479,0.686228986721437,2.33867654387082,0.0991220261737706,0.000379259100103264,0.666683403651304,0.335328755873599
linear-california,test,E,59,2.00502580800842,2.11499511248544,0.628412893467223,0.66287934698765,0.134656820426305,0.120633879151558,0.670270783941902,0.358773587417152
linear-california,test,T,59,2.01631667259634,3.98800257509574,0.632328749541073,1.25066102748123,0.133144979557509,0.0185367028383197,0.709085033100564,0.316795970948426
linear-california,train,E,59,2.25841240511665,4.99950777201355,0.671867186699446,1.48733030958146,0.104516282625539,0.00674126442156678,0.649929566349636,0.415390702175477
linear-california,train,T,59,2.24207325195316,5.71986227960885,0.671495549427605,1.71308500324431,0.106238017718296,0.00328016261651633,0.682061952213198,0.434204271596949
linear-california,union,E,59,2.31470660706146,5.37520566206872,0.683235001443936,1.58660654317105,0.0987951655543676,0.00462996642713642,0.632909555576285,0.378682491475389
linear-california,union,T,59,2.29571318487041,7.05248673885614,0.681570683929399,2.0938017177771,0.100689557386281,0.00086525461749914,0.66816189121875,0.373132655983864
linear-california,test,E,60,1.88232448820316,1.95652453640495,0.589955986277752,0.613211680443708,0.152235823777797,0.141348820925071,0.684250108245186,0.399420355290424
linear-california,test,T,60,1.94989313738639,3.4000297161527,0.611497938820595,1.06626928598916,0.142289276178038,0.0333722782498749,0.707525387802659,0.336038987001831
linear-california,train,E,60,2.16225230445205,3.40295776944719,0.643260003990084,1.01236410933433,0.11506566605001,0.0332747053596237,0.663301026767131,0.442481257303256
linear-california,train,T,60,2.19853055412911,3.89536208012551,0.658454616097952,1.16665157926249,0.11096609729152,0.0203360098509546,0.677024788214745,0.453941458727766
linear-california,union,E,60,2.18703704597635,3.78086101723071,0.645550608749748,1.11600173200627,0.112248844547487,0.0228030491519061,0.647243702289075,0.387382469790785
linear-california,union,T,60,2.22615003817683,5.13551474301219,0.660918190499171,1.52467491095666,0.107943208414665,0.00588402196637077,0.664445488778173,0.375766810284384
linear-california,test,E,61,1.90092786817469,2.36980835131183,0.595786636331975,0.742742620599925,0.149429903625772,0.0934986434534653,0.677747960691815,0.523643112285412
linear-california,test,T,61,1.95679270101264,2.6446266732581,0.613661682492141,0.829370455559908,0.141310921255862,0.0710318668857316,0.707409845100966,0.516384601031775
linear-california,train,E,61,2.16052424632896,4.80854983133227,0.642745914735625,1.43052121036965,0.115264678111596,0.00815968404009589,0.657022882055314,0.399816410926848
linear-california,train,T,61,2.17258013742287,5.16943135351464,0.650682528674467,1.54823226401397,0.113883402688372,0.0056878022485514,0.680528824850629,0.422689637813192
linear-california,union,E,61,2.18727156400637,4.84367929177433,0.645619831745912,1.42971520356555,0.11222252325612,0.00787801514672288,0.641065170126133,0.389635437821984
linear-california,union,T,61,2.21023362925854,5.2043081677638,0.65619279283903,1.54509888284776,0.10967502222798,0.00549284925688863,0.667061001526182,0.414370445980434
linear-california,test,E,62,1.90275392380815,1.74068170888685,0.596358956598214,0.545562468531806,0.149157285292323,0.175400787575342,0.680463189860462,0.441478926178479
linear-california,test,T,62,1.96430629642885,2.86368771606199,0.616017990138981,0.898069285040392,0.140253146985911,0.0570579582662408,0.708175954925686,0.366202246719876
linear-california,train,E,62,2.18674017314729,3.45408964437582,0.650545031034421,1.02757560431245,0.112282173126455,0.0316160731291845,0.657826330141062,0.459021391671935
linear-california,train,T,62,2.20511415542476,3.70218131852001,0.660426388860229,1.10879440553272,0.110237940327275,0.024669655360555,0.678963016198441,0.47050191430623
linear-california,union,E,62,2.21788311047249,3.65132178550698,0.654655482281568,1.07776546616428,0.108839265832553,0.0259567967761958,0.641817432616746,0.423598856688841
linear-california,union,T,62,2.23871631660033,4.48253744189963,0.664648973175334,1.33081350499241,0.106595251145077,0.0113046917321439,0.666104652395408,0.403429361124764
linear-california,test,E,63,1.95709512320086,1.69109709747955,0.613390513104099,0.530021716387146,0.141268192159275,0.184317199093651,0.676665187242933,0.561053684928993
linear-california,test,T,63,1.98643574022986,1.99889021963924,0.622957913672279,0.626863711555197,0.137183512769489,0.135485559047215,0.709714478220782,0.490935688945626
linear-california,train,E,63,2.19998041112302,2.65290362727046,0.654483940252165,0.789226490520848,0.110805328893031,0.0704463658154428,0.656329425756693,0.457732433886643
linear-california,train,T,63,2.20003304127008,2.65695514727235,0.658904607384967,0.795751679775813,0.110799497345736,0.0701615283572401,0.681721114105981,0.478754200047435
linear-california,union,E,63,2.25792646431148,2.69347247666493,0.66647513183652,0.795035822626181,0.104567083694228,0.0676456331778784,0.639323153416397,0.443806656591829
linear-california,union,T,63,2.25066944414284,2.76898575077802,0.668197718448888,0.822079833136939,0.105328689280671,0.0627255918728585,0.668325513752185,0.454921621700551
linear-california,test,E,64,1.97697137082405,1.91371384057812,0.619620103880572,0.599794001165754,0.138488031697643,0.147531459591519,0.675868861364982,0.358916305936756
linear-california,test,T,64,2.01422643452659,3.14974628981091,0.631673238607277,0.987778933674721,0.133423575326883,0.0428630002675384,0.70829205018813,0.317004288269552
linear-california,train,E,64,2.23473887917958,3.18403123577088,0.664824422838179,0.947234483787761,0.107020071373738,0.041418350988465,0.654033452916701,0.416113061329788
linear-california,train,T,64,2.23710245127119,3.55138651149794,0.670006806572247,1.06363172331263,0.106767420416791,0.0286848402086549,0.679690906975766,0.43421531225098
linear-california,union,E,64,2.29982031795569,3.56003278646581,0.678840995859103,1.05081957194104,0.100276860055362,0.0284378923209154,0.636774046192333,0.363989485896097
linear-california,union,T,64,2.29353366073184,4.66042305986956,0.680923608429046,1.38362568688864,0.100909252035032,0.00946245836839411,0.666000474681171,0.363228917915018
linear-california,test,E,65,1.86387775039123,2.03079139060378,0.584174430829877,0.636488312868782,0.155070139673914,0.131231624567925,0.679151501478298,0.557743750763905
linear-california,test,T,65,1.92419075932037,2.05890226453617,0.603437522119387,0.645683841261418,0.145993853230597,0.127593957458179,0.70709392219693,0.569999127090155
linear-california,train,E,65,2.14020007894151,3.72769646512195,0.636699569465079,1.10897236094556,0.117631305120122,0.0240481678760563,0.657500711454609,0.430706936384216
linear-california,train,T,65,2.15574990285553,3.91692118415683,0.645641913878344,1.17310847909574,0.115816307060456,0.0199022759557278,0.678953841779422,0.436559717586165
linear-california,union,E,65,2.16631776724763,3.76593141394928,0.639434871926365,1.11159494131909,0.114598820480284,0.0231460436443001,0.641437509043423,0.421589627753318
linear-california,union,T,65,2.19130569452932,3.95035172035396,0.650573308008006,1.17281372148207,0.111770714889387,0.0192479306956961,0.665639408799472,0.429911545409802
linear-california,test,E,66,1.94583837528303,3.62544424842,0.609862436057997,1.13628258606642,0.142867396621154,0.0266372611462684,0.67524651314171,0.542521512679042
linear-california,test,T,66,1.98821926780492,3.72452335264012,0.623517238393756,1.16803239601191,0.136939060250325,0.0241245966120693,0.70812554355161,0.541605217063583
linear-california,train,E,66,2.21165651272914,7.28014702350497,0.657957526174713,2.16580987970087,0.109519078422955,0.000689084244663965,0.652867585987492,0.409649186257257
linear-california,train,T,66,2.21009669342637,7.70489445180427,0.661918647014605,2.30759736716403,0.109690041696744,0.000450616257112995,0.679962925446931,0.408801595104017
linear-california,union,E,66,2.26527563477862,7.3229806252962,0.66864439617413,2.16153384745806,0.103801419316069,0.000660191492221798,0.636124417482125,0.398912500051854
linear-california,union,T,66,2.26048317523766,7.77545644183196,0.671111301669248,2.30844305806512,0.104300077363276,0.000419915758488559,0.666473770661801,0.400474660493064
linear-california,test,E,67,1.8903674422767,2.11602443192769,0.592476799736208,0.663201955108914,0.151016308864129,0.120509772238141,0.678531727898452,0.244337909513067
linear-california,test,T,67,1.94227510300037,4.79391582750361,0.609108878499492,1.50340015623994,0.143377380121065,0.00827997087996482,0.708460519966915,0.254116603012442
linear-california,train,E,67,2.1562341934626,4.93029892559797,0.641469643960816,1.46674099966154,0.115760231890237,0.00722434341739727,0.657463941133015,0.396750497629836
linear-california,train,T,67,2.1660306774362,5.89145294346288,0.648720981152159,1.76447599459615,0.114631725357147,0.00276295935540291,0.680853012947136,0.415530707387598
linear-california,union,E,67,2.18179958062256,5.7981775730256,0.644004659195,1.71145571987092,0.112838286224572,0.00303307727348389,0.641622489383409,0.339671406386578
linear-california,union,T,67,2.19793452051338,8.18668214566298,0.652541329749301,2.43053121178423,0.111032256530319,0.000278335831697543,0.667913562151273,0.346931522818224
linear-california,test,E,68,1.85492254988344,2.25921769433059,0.581367702138303,0.708081423488924,0.156465060442856,0.104432150670284,0.679080442037449,0.246712669741871
linear-california,test,T,68,1.9021513774105,5.67628213538677,0.596525842524047,1.78011541217366,0.149247186559382,0.00342627321278709,0.708691758817075,0.251583385632052
linear-california,train,E,68,2.1276903964716,6.52435540111512,0.63297799711252,1.94096538720887,0.119112078084765,0.0014672646394289,0.657877552300621,0.379987358641401
linear-california,train,T,68,2.13607524926411,7.62286199836135,0.639749402421967,2.28302884454883,0.118117516298246,0.000489139908303457,0.679992825159155,0.395924546541191
linear-california,union,E,68,2.15235565534533,7.27107636834085,0.635313656945329,2.14621319949013,0.11621008418279,0.000695363123950312,0.641907862386276,0.336912355654572
linear-california,union,T,68,2.16405692059578,10.1739372484565,0.642483462286634,3.02052425990519,0.114858203942503,3.81518141434376e-05,0.667344833849819,0.336454543996547
linear-california,test,E,69,1.96398490345892,3.07728614808843,0.615549900145417,0.964479501771445,0.140298230605753,0.0460841526635448,0.670925857512563,0.300199781241838
linear-california,test,T,69,1.97301367037743,6.15359157824889,0.618748673744153,1.92980245650113,0.139037211871018,0.00212583294721301,0.710030330421292,0.287943685639546
linear-california,train,E,69,2.17809061286314,6.04273337155208,0.647971827078787,1.79768507342655,0.1132575768773,0.00237505811682675,0.652596658584384,0.396559431848964
linear-california,train,T,69,2.15811337158112,7.232081674321,0.646349767080312,2.16599107686288,0.11554290206016,0.000723014215393051,0.684637318427179,0.426543054313164
linear-california,union,E,69,2.24291820673599,7.0753814690806,0.66204512465765,2.08844967802665,0.106148289310669,0.000845669895387999,0.635332121724848,0.340837831975987
linear-california,union,T,69,2.21445725284563,10.0034142861769,0.657446737816082,2.96989796529986,0.10921277308754,4.52451857303966e-05,0.670938721599466,0.353687769575853
linear-california,test,E,70,1.89939262645645,1.97084543323219,0.595305462630131,0.617700119533274,0.14965949083861,0.139339004579215,0.684540510971372,0.427613489241687
linear-california,test,T,70,1.95038652862227,3.18844680779129,0.611652669209652,0.999915643385907,0.142219089212454,0.0412358684555845,0.709944466410255,0.366059197231513
linear-california,train,E,70,2.17521161809899,3.36353390084058,0.647115339526588,1.00063569178334,0.113584114672887,0.0346127246235483,0.663602813271528,0.487517977714234
linear-california,train,T,70,2.20279292639354,3.73907114454582,0.659731186345188,1.11984281975108,0.110494125051384,0.023776177509924,0.678735588813132,0.51368424413919
linear-california,union,E,70,2.20006130671166,3.83484103038609,0.649394996965149,1.13193508366891,0.110796365593277,0.0216047726995742,0.647622187076263,0.424680149855266
linear-california,union,T,70,2.23069450434158,4.98948657053262,0.662267389925482,1.48132083604618,0.107453777100652,0.00680915961809949,0.666102450250379,0.421317190598581
linear-california,test,E,71,2.05656020745202,2.42448704039454,0.644564745946177,0.759879952738104,0.127893140004683,0.0885235163856288,0.666689233142535,0.295866892183253
linear-california,test,T,71,2.03899674087353,5.14287278177291,0.639441352143699,1.61283510638229,0.130159228830033,0.00584088599735685,0.709842928130635,0.279845084158564
linear-california,train,E,71,2.36371390894558,5.99371143295467,0.703193894333747,1.7831012746937,0.0940702054540613,0.00249438909127953,0.644306704241078,0.388893388634312
linear-california,train,T,71,2.34545745203048,6.94598096563071,0.70245886883413,2.0803046023437,0.0958033666603451,0.000962495693949821,0.679472134086825,0.403019721552784
linear-california,union,E,71,2.41472694779413,6.57212262009978,0.712758137307649,1.93990209996163,0.0893917442025845,0.00139882508445108,0.627678373486365,0.351983884253331
linear-california,union,T,71,2.40489134908561,8.88089371955544,0.713984417728863,2.63663459626965,0.0902753035712328,0.000139019865253053,0.66525880527646,0.346057949457131
linear-california,test,E,72,1.86319299303154,2.02397566454485,0.583959814962085,0.634352135809781,0.155176361457249,0.132129118433056,0.680411991110012,0.315938791620855
linear-california,test,T,72,1.94592472705459,4.33347371477857,0.610253422035668,1.35900280569848,0.142855060300997,0.0131218865382422,0.703384806545404,0.284623585809552
linear-california,train,E,72,2.15709932725588,4.49609385396987,0.6417270172406,1.33756701032971,0.115660127109969,0.0111524747618316,0.657940776210032,0.414168041983425
linear-california,train,T,72,2.19008824735442,5.37929865683317,0.655926165512687,1.61108701687541,0.111906872696116,0.00461105472793517,0.674556183897397,0.426915466570225
linear-california,union,E,72,2.18475986575112,5.15574207641557,0.644878450459913,1.52182718720292,0.11250474665362,0.00576619952637028,0.641557002689593,0.35920889215873
linear-california,union,T,72,2.23347693074422,7.25396303841695,0.663093460132655,2.15361770010112,0.10715521043669,0.000707365509980527,0.660423414783688,0.357098572568949
linear-california,test,E,73,1.88091391155577,2.9963995590426,0.589513884959704,0.939128119628654,0.152450715600775,0.0499666468548419,0.677664297012946,0.374374129027678
linear-california,test,T,73,1.9345715975971,5.01788887332007,0.606693013965445,1.57363941871137,0.14448615378223,0.00661848442993336,0.707677630247493,0.330811317388018
linear-california,train,E,73,2.14783516750045,6.77654635824114,0.638970972800747,2.01599102401968,0.116736599612488,0.00114020596910589,0.656514851436218,0.355481641137498
linear-california,train,T,73,2.15640176277747,7.25378660856187,0.645837144358014,2.17249165249335,0.115740835652642,0.000707490321384845,0.680414539794353,0.377732173474688
linear-california,union,E,73,2.17422374112419,6.91720778897107,0.64176848866055,2.04176134429644,0.113696377246152,0.000990592024552089,0.640529846954809,0.341489464567764
linear-california,union,T,73,2.1926994713001,7.82483640531525,0.650987104205702,2.32310339791311,0.111615039976561,0.000399683967128185,0.667055484121544,0.350307041833141
linear-california,test,E,74,2.03898925764281,3.39529429042414,0.639057678971543,1.06414924969844,0.130160202845217,0.033530684960514,0.668867951092616,0.423555267832968
linear-california,test,T,74,2.05948885060772,5.18734346911162,0.64586779809824,1.62678137509012,0.127519134567098,0.00558682870181757,0.706970310670586,0.357091507944448
linear-california,train,E,74,2.35802954063229,5.28075438376144,0.701502821198406,1.57099986850511,0.0946064578332351,0.00508859059427673,0.645015047417841,0.423795319387119
linear-california,train,T,74,2.34728182496577,5.81785946275443,0.703005264142793,1.74243492402918,0.0956287449271151,0.00297396421761157,0.677632286984917,0.429554076182352
linear-california,union,E,74,2.41460075213183,5.76086671422124,0.712720887967601,1.70044262447848,0.0894030257647759,0.00314838166841484,0.628070585806362,0.38774924428551
linear-california,union,T,74,2.41157884713598,7.29614961029738,0.715969858527829,2.16614240520743,0.0896736018366641,0.000678144876771179,0.66307447012987,0.368085659506865
linear-california,test,E,75,1.85100228623934,1.96266289889738,0.580139017594742,0.615135558989119,0.157079648617615,0.140483828159967,0.682894470833417,0.504082399341947
linear-california,test,T,75,1.92579459856376,2.8437855998531,0.603940495524815,0.891827864520178,0.145759890229166,0.0582049078865182,0.705008787335498,0.414845083546683
linear-california,train,E,75,2.14297331018189,3.37027577345818,0.637524592860861,1.00264136753079,0.117305538232155,0.0343801549018198,0.661135260343742,0.479201398909001
linear-california,train,T,75,2.17964220174266,3.66722398189977,0.652797599962339,1.09832476724597,0.113081983939749,0.0255472913436422,0.674305756501382,0.484328249114201
linear-california,union,E,75,2.16890770092387,3.53807051574588,0.64019934606474,1.04433693953257,0.114302401154754,0.0290693618817091,0.644834023954299,0.448430946945332
linear-california,union,T,75,2.21274781130207,4.29604998479337,0.656939224399482,1.27544753657709,0.109399625600166,0.013622261018678,0.661250961598688,0.425743715962105
linear-california,test,E,76,1.94995769709591,2.38026007006541,0.611153509184943,0.746018386326933,0.142280090320223,0.092526511005221,0.673788247439328,0.443074407235889
linear-california,test,T,76,1.98394786193501,3.44295199752748,0.622177700428708,1.07972996549354,0.137525233556926,0.0319701700291537,0.708176873530293,0.377199933635931
linear-california,train,E,76,2.18671829413181,5.12046906175762,0.650538522129075,1.52331573069222,0.112284629776734,0.00597322042851952,0.653897578413064,0.380121298960574
linear-california,train,T,76,2.18257479377594,5.36533059599027,0.653675904226894,1.60690361622961,0.112750846397516,0.0046759141465386,0.681963007795595,0.391346666605308
linear-california,union,E,76,2.24042507779576,5.19984120777696,0.661309224500853,1.53484398595722,0.106413260849562,0.00551744047784235,0.637153730952692,0.367355479022399
linear-california,union,T,76,2.23302536916751,5.60706184961274,0.662959396724951,1.66467179125894,0.107203608539007,0.00367184194807771,0.668503089267327,0.3708343900939
linear-california,test,E,77,1.89464644881045,3.12644410893098,0.593817921065567,0.979886533584517,0.150371489668454,0.043873529697269,0.682432180235198,0.369052110289854
linear-california,test,T,77,1.96431716462709,5.28953898681626,0.616021398469773,1.65883048959537,0.140251622695189,0.00504408511349292,0.707343104497687,0.319242072245868
linear-california,train,E,77,2.17442365309987,5.57175509968586,0.646880923604157,1.65757122805517,0.113673650250523,0.003803798525004,0.660654859750421,0.402000710444182
linear-california,train,T,77,2.20483253169702,6.10029761414938,0.660342043230744,1.82702447144252,0.110268990318969,0.00224220030963754,0.678046816431359,0.408217921810156
linear-california,union,E,77,2.19943089132723,6.13911535025462,0.649208916424844,1.81209077314581,0.110866235347855,0.00215683081440374,0.644763806835224,0.359841343128184
linear-california,union,T,77,2.23444042132311,7.92579231304079,0.66337950933825,2.35307603888964,0.107052017121832,0.000361303470942632,0.665284904697887,0.346656924551809
linear-california,test,E,78,1.86218858101061,2.72138274865448,0.583645013296298,0.8529326657458,0.155332300760606,0.0657837291454011,0.680492229084876,0.496599636371796
linear-california,test,T,78,1.92099602313563,3.44931923106164,0.602435634090455,1.08172676732205,0.14646101090169,0.0317672551791119,0.707447633449403,0.43493471802789
linear-california,train,E,78,2.14019117712351,4.63446266167462,0.636696921215626,1.37873108707182,0.117632352257252,0.00971132390313673,0.659069153668396,0.42191087863223
linear-california,train,T,78,2.15950858430993,4.78064081488624,0.646767629938755,1.43179043227582,0.115381807539177,0.00839062040988218,0.678350658336595,0.422374628376699
linear-california,union,E,78,2.16536159718726,4.71834559789523,0.639152637948813,1.3927202918747,0.114708448844708,0.00892994004595382,0.64301980616868,0.409795223341234
linear-california,union,T,78,2.19019201076021,4.97620522399545,0.650242668181919,1.47737775792017,0.111895261460295,0.00690019764217654,0.665474999964911,0.406424882181889
linear-california,test,E,79,1.89008096134828,3.12149647926241,0.592387011211575,0.978335853157657,0.151059578354145,0.0440911375521007,0.681083822762148,0.510036152158893
linear-california,test,T,79,1.94879240894085,3.35019160348102,0.611152743915937,1.05063976117618,0.142445984262525,0.0350776324604352,0.708773996658482,0.523620677694667
linear-california,train,E,79,2.17612491979466,6.44285530421846,0.647387042533306,1.91671948743714,0.113480425465327,0.00159185495525546,0.658325845489437,0.386632668737316
linear-california,train,T,79,2.19401450468246,6.93595929371715,0.657102070144432,2.07730313569585,0.111468358939386,0.000972190005481272,0.678979023223029,0.403482542086992
linear-california,union,E,79,2.20565737979913,6.48412073374428,0.651046797237517,1.9139264671243,0.110178072653371,0.00152750325842713,0.642342926187895,0.376292226682858
linear-california,union,T,79,2.2255745064795,7.01469505449124,0.66074732179695,2.08258180392672,0.108005351033427,0.000898579787871026,0.666238597771625,0.394385852923387
linear-california,test,E,80,1.89897352110728,2.17857504042983,0.595174107111371,0.682806495220051,0.149722227077403,0.113202725071861,0.674059184936783,0.538789504919974
linear-california,test,T,80,1.93928080810281,2.66820393758267,0.60816985003533,0.836764424111862,0.143807337667388,0.0693767183937493,0.707552522050707,0.486148344061903
linear-california,train,E,80,2.14305109312647,4.43384534529001,0.637547732925106,1.3190483685138,0.117296414216827,0.0118687623211181,0.654153129990161,0.412120463608466
linear-california,train,T,80,2.13949333124701,4.63198284357339,0.640773109759404,1.38726772721408,0.117714470158704,0.00973543610451883,0.68181348374882,0.415773792291421
linear-california,union,E,80,2.17494772025985,4.48713357001841,0.641982186536682,1.32447313272358,0.113614093230775,0.0112528531402594,0.63799380631278,0.400954082639325
linear-california,union,T,80,2.18238140914021,4.75705722945035,0.647923790927073,1.41231525381111,0.112772652787317,0.00859085314563479,0.668105291645608,0.402239380616475
linear-california,test,E,81,1.93201048594743,2.474057545048,0.605528514812086,0.775416283560125,0.144856673222194,0.0842423474736805,0.681697492800688,0.274059419684835
linear-california,test,T,81,1.9713400127694,5.42948503405452,0.618223804889558,1.702718391856,0.139270107397787,0.00438535352901913,0.711060392369462,0.267127288978412
linear-california,train,E,81,2.22123444071673,5.40496262203753,0.660806915204304,1.60795124170267,0.10847512003644,0.00449422238291959,0.657723463405486,0.394913721342358
linear-california,train,T,81,2.23145957002342,6.43075327053964,0.668316777202989,1.92599514617669,0.107371599343107,0.00161123668012721,0.678828826760783,0.412820952175971
linear-california,union,E,81,2.27000710621041,6.45172403756082,0.670040990835704,1.90436389159263,0.103311445927619,0.0015777996366997,0.640919134607554,0.335027416718894
linear-california,union,T,81,2.27592073526978,9.12015654362887,0.675694534635211,2.70766896054361,0.102702303255911,0.000109437544244423,0.665557624875807,0.342601987549142
linear-california,test,E,82,1.8926847667621,2.64584573048949,0.593203092923635,0.829257939984489,0.150666760239121,0.0709453277335518,0.68046341447536,0.545570636745983
linear-california,test,T,82,1.95630996509194,2.89393051414788,0.613510293672497,0.907553604123885,0.141379153581311,0.0553581982564558,0.708024950298019,0.532923171227359
linear-california,train,E,82,2.18624315506644,5.33470952714235,0.650397170466986,1.58705127271683,0.112337993267318,0.00482131036869312,0.65701749565935,0.411905163087579
linear-california,train,T,82,2.20347810631497,5.62974496397972,0.659936396084608,1.68609508383887,0.110418442626463,0.00358949066001834,0.678430616853883,0.415398664418164
linear-california,union,E,82,2.21873537128149,5.37504353920966,0.654907045228374,1.58655868915296,0.108746545908195,0.00463071711138083,0.640966090872971,0.400972867782214
linear-california,union,T,82,2.23831992703974,5.7282374685809,0.664531289700894,1.70064743056789,0.106637512765318,0.00325280535576983,0.665509769176708,0.404988838828846
linear-california,test,E,83,2.01923773084066,2.14822369331475,0.632867178052025,0.673293810752334,0.132756622799777,0.116691253239753,0.669026367131385,0.306665051636465
linear-california,test,T,83,2.0217125176861,3.46121178892739,0.634020918248845,1.08545634330895,0.13242848465948,0.0313916988476855,0.709102249930119,0.286933723385408
linear-california,train,E,83,2.27329275613693,3.69171266122181,0.676294021919818,1.09826734664509,0.102972557721775,0.024929270065892,0.649223397698475,0.369971207358454
linear-california,train,T,83,2.2541929912826,4.09463072465099,0.675125382223145,1.22633205929264,0.104958211759628,0.0166618979751945,0.682252402908191,0.396119902784094
linear-california,union,E,83,2.3251638958609,3.90618549155556,0.686321693168142,1.15299392234913,0.0977674190628564,0.0201170917071775,0.632397366238003,0.341619774150838
linear-california,union,T,83,2.30737611028654,4.98061297529079,0.685033271549177,1.47868636828351,0.0995220441324069,0.00686985021816302,0.668302331888626,0.346143963890837
linear-california,test,E,84,1.89137456409168,2.47072087584585,0.592792450702542,0.774370508518482,0.150864293606845,0.0845239057922736,0.679167683986294,0.228676139631765
linear-california,test,T,84,1.95627251525195,5.66987028965876,0.613498549182748,1.77810461969917,0.141384448307133,0.00344831252889068,0.70683169417988,0.244771196847849
linear-california,train,E,84,2.16005940911141,5.69575833734199,0.64260762782535,1.69446161452174,0.115318269878611,0.003360188056617,0.657888024443268,0.376885887015497
linear-california,train,T,84,2.17939013688769,6.76054235954434,0.652722107144194,2.02476618558119,0.113110491526359,0.00115860062536311,0.679475608298883,0.405185517839768
linear-california,union,E,84,2.18697129102822,6.84169661777578,0.645531199775003,2.01947261232356,0.112256225707108,0.00106828938247187,0.641864134371884,0.321133149418731
linear-california,union,T,84,2.2181707488481,9.64331203867309,0.658549231815265,2.86298777428246,0.108807963984948,6.48578867926293e-05,0.665884636886102,0.338519236937576
linear-california,test,E,85,1.93679000132075,2.12058798896,0.607026505048978,0.66463225992979,0.144165980428849,0.119961071984304,0.682802398835284,0.386457417666289
linear-california,test,T,85,1.99491753263045,3.59941527118906,0.625617853579251,1.12879776695954,0.136024871317649,0.0273397040870368,0.709268156517443,0.328035455627329
linear-california,train,E,85,2.23311043514498,3.41779846735448,0.66433996831174,1.01677914793801,0.107194489547122,0.0327845317650912,0.658327894967893,0.433201227679707
linear-california,train,T,85,2.25483075071583,3.96102457074076,0.675316389640338,1.18631733736119,0.104891295010646,0.0190435927847708,0.677068727067873,0.437763536674524
linear-california,union,E,85,2.28076129741631,3.89087886909991,0.673215319634732,1.14847584641515,0.102206367646336,0.0204273851488592,0.641629616507946,0.377748192098674
linear-california,union,T,85,2.29829499672279,5.23919659666866,0.682337193997643,1.55545685374178,0.100429931190821,0.00530451679087118,0.663910161493305,0.367252524053226
linear-california,test,E,86,1.87026330103097,2.39558530103862,0.586175782801441,0.750821602674805,0.154083086238109,0.0911193310727294,0.684324023126842,0.55825554742196
linear-california,test,T,86,1.94202623668369,2.46921590523571,0.609030832561091,0.77436060859137,0.143413066361918,0.0846512075550236,0.706570634875676,0.57162741675023
linear-california,train,E,86,2.15683308640905,5.21654920140579,0.641647811826947,1.55189912537109,0.115690924659756,0.00542602096252118,0.663055447263164,0.408613172636448
linear-california,train,T,86,2.19534154871409,5.58393203641549,0.657499516641935,1.67237422215925,0.111320533625984,0.00375776077925455,0.675705815614365,0.418820790921746
linear-california,union,E,86,2.18190054733083,5.25852597327158,0.644034461671418,1.55216604557166,0.112826893889378,0.00520296838355871,0.646892193574988,0.398392147720615
linear-california,union,T,86,2.2239340281758,5.645633597482,0.660260282768384,1.67612329693869,0.108182676878314,0.00353290924942958,0.663064913785962,0.410817967951087
linear-california,test,E,87,1.86184559992254,2.01108428289145,0.583537516556308,0.630311733729546,0.155385585939515,0.133843471775945,0.67729106921742,0.564361200922718
linear-california,test,T,87,1.92076507340604,2.2568372539416,0.602363206898981,0.707757416331346,0.146494839938806,0.104681041296771,0.706887361486144,0.538374337850461
linear-california,train,E,87,2.14041324709114,3.77128787297308,0.636762985998154,1.12194060203867,0.117606232544903,0.0230223942670095,0.655315835358365,0.439218101399903
linear-california,train,T,87,2.14878964159656,3.87649104362875,0.643557332362472,1.16099974919421,0.11662523070991,0.0207234153096192,0.679577040671224,0.447295362718766
linear-california,union,E,87,2.1674026968545,3.81169534250796,0.639755112029046,1.12510314045737,0.114474556248193,0.0221106620187936,0.639198690209936,0.428107939179159
linear-california,union,T,87,2.18869468441149,3.94651194932163,0.649798129312565,1.17167373788748,0.112062930680021,0.0193219804184226,0.665828374290313,0.435972760857647
linear-california,test,E,88,1.87711879156614,2.71835550961345,0.588324422797065,0.85198387195103,0.153030383618083,0.0659831739497715,0.680292320897881,0.314173189403841
linear-california,test,T,88,1.96037822851508,5.64433487747908,0.614786124973265,1.77009656448044,0.140805154323771,0.00353750049006301,0.703769192756961,0.282643005057073
linear-california,train,E,88,2.16567109495788,5.69458455567956,0.644277078264856,1.6941124199364,0.114672952328849,0.00336413449941817,0.657927774138494,0.399181414648347
linear-california,train,T,88,2.19827355200821,6.80004107315838,0.658377644580526,2.03659595536094,0.110994619478847,0.00111372940252121,0.67559092327512,0.409694925647684
linear-california,union,E,88,2.19354807961294,6.51681160614491,0.647472479133896,1.92357587503791,0.11152036270344,0.00147837523838516,0.641612767914283,0.347979353588308
linear-california,union,T,88,2.24282152567431,9.20369747860432,0.665867762253459,2.73247129759624,0.106158552336087,0.000100666500632559,0.661357557694428,0.345283713828402
linear-california,test,E,89,1.8817909653271,2.07467535793483,0.589788770148694,0.650242375672951,0.152317066742901,0.125597195008181,0.674021699054574,0.376750206063997
linear-california,test,T,89,1.94177209560582,3.74509321153611,0.608951132426604,1.17448322456018,0.143449518144935,0.0236334260370626,0.705126843750628,0.321839507026307
